"","surgery","release_speed","arm_angle","spin_axis","release_spin_rate","pitch_type","release_pos_z"
"117806","1",94.5,45.7,206,2516,3,6.02
"117807","1",93.7,44.5,209,2488,3,6.01
"117808","1",93.9,46.6,214,2499,3,6.04
"117809","1",75.3,49.4,27,2107,2,6.09
"117810","1",75.7,49.9,34,2340,2,6.09
"117811","1",94.8,44.6,210,2506,3,6.05
"117812","1",93.8,47,211,2378,3,6.11
"117813","1",93.2,46.8,211,2443,3,6.02
"117814","1",92.8,45.2,213,2488,3,5.97
"117815","1",79.2,45,51,2163,7,5.92
"117816","1",92.7,46.7,211,2349,3,5.95
"117817","1",94.8,45.1,212,2443,3,5.95
"117818","1",85.9,38.7,233,2095,1,5.74
"117819","1",84.1,40.3,235,1859,1,5.82
"117820","1",94.5,43.5,208,2384,3,6.03
"117821","1",74.5,49.5,32,2135,2,5.98
"117822","1",78.1,49.9,34,2308,2,6.04
"117823","1",94,46.1,206,2402,3,6.04
"117824","1",94.2,45.6,209,2406,3,6.01
"117825","1",93.6,49.5,204,2480,3,6.1
"117826","1",81.2,45.3,30,2537,7,5.88
"117827","1",80.4,42.2,34,2495,7,5.79
"117828","1",93.3,52.8,199,2333,3,6.2
"117829","1",93.5,50.4,204,2369,3,6.06
"117830","1",94,48.5,204,2487,3,5.95
"117831","1",93,43.1,210,2382,3,6.01
"117832","1",92.6,43.6,210,2412,3,6.04
"117833","1",75.4,49.9,33,1868,2,6.05
"117834","1",74.7,50.6,30,2010,2,6.08
"117835","1",94.8,47.2,204,2441,3,5.96
"117836","1",94.5,44.8,210,2395,3,5.98
"117837","1",96.1,43.3,213,2389,3,6
"117838","1",84.6,39.5,236,1942,1,5.82
"117839","1",77.1,49.7,31,2296,2,6.05
"117840","1",93.1,43.9,206,2332,3,5.98
"117841","1",92.4,45.4,208,2271,3,6.04
"117842","1",79.5,43,41,2471,7,5.85
"117843","1",94.5,44.6,209,2519,3,5.96
"117844","1",83.8,36.1,235,1973,1,5.73
"117845","1",74.9,51.3,33,2135,2,6.09
"117846","1",75.2,50,32,2283,2,6.02
"117847","1",80.5,44.2,37,2425,7,5.82
"117848","1",93.7,45.3,206,2507,3,5.99
"117849","1",78.9,43.9,39,2363,7,5.89
"117850","1",94.3,44.7,210,2332,3,5.99
"117851","1",92.1,41,213,2380,3,5.89
"117852","1",93.7,42.5,210,2518,3,5.98
"117853","1",90.9,40.8,211,2422,3,5.92
"117854","1",76,51.3,29,2332,2,6.05
"117855","1",95.2,44.9,203,2445,3,6
"117856","1",80.8,44.5,37,2481,7,5.98
"117857","1",95,43.4,211,2366,3,5.89
"117858","1",79.8,43,45,2216,7,5.9
"117859","1",80.9,43.6,38,2228,7,5.93
"117860","1",77.5,48.8,36,2049,2,6.06
"117861","1",95.2,44.7,209,2378,3,5.98
"117862","1",93.7,45.7,205,2408,3,6
"117863","1",76.2,50.1,35,2091,2,6.1
"117864","1",76.6,48.4,25,2379,2,5.98
"117865","1",93.2,42.7,205,2340,3,5.99
"117866","1",93,42.6,207,2261,3,5.94
"117867","1",93.3,43.4,216,2272,3,5.95
"117868","1",94,43.9,206,2353,3,5.97
"117869","1",91.8,41.7,210,2381,3,6.02
"117870","1",92.9,47.9,208,2262,3,6.08
"117871","1",94,42.8,211,2295,3,5.96
"117872","1",85,40.8,240,1883,1,5.84
"117873","1",94.4,41.9,214,2483,3,5.93
"117874","1",93.2,41.8,207,2377,3,5.91
"117875","1",82,41.1,241,1877,1,5.89
"117876","1",83.5,42.9,239,1923,1,5.94
"117877","1",82.8,40.4,242,1873,1,5.82
"117878","1",83.8,43.7,232,1953,1,5.92
"117879","1",75.7,51.3,34,2342,2,6.07
"117880","1",92.8,43,213,2334,3,5.96
"117881","1",93.3,44.7,212,2391,3,6
"117882","1",94.3,44.3,208,2393,3,6.02
"117883","1",93.7,46.3,206,2383,3,6.1
"117884","1",93.9,44.4,215,2317,3,6.01
"117885","1",81.6,38.7,242,1758,1,5.85
"117886","1",82.4,41.8,236,1888,1,5.79
"117887","1",82.7,39.1,243,1889,1,5.82
"117888","1",80.9,41.3,239,1741,1,6
"117889","1",94.9,45.4,210,2453,3,6.06
"117890","1",95.7,48.7,207,2461,3,6.11
"117891","1",82.3,44.1,234,1836,1,6.01
"117892","1",77.1,49.7,30,2341,2,6.09
"117893","1",77.1,51.5,30,2150,2,6.12
"117894","1",83,43.1,241,1831,1,5.98
"117895","1",95.2,47.4,206,2380,3,6.15
"117896","1",94,42.7,215,2432,3,5.93
"117897","1",83.5,43.5,238,1908,1,6.01
"117898","1",83.6,40.5,235,1882,1,5.94
"117899","1",94.9,44.2,212,2361,3,6.04
"117900","1",76.3,50.3,31,2322,2,6.17
"117901","1",95,44.4,210,2384,3,6.15
"117902","1",82.6,43.6,238,1725,1,6.04
"117903","1",82.8,43.3,236,1826,1,6.04
"117904","1",93.5,46.5,208,2416,3,6.04
"117905","1",94.6,49,199,2503,3,6.12
"117906","1",95.4,48.5,205,2485,3,6.14
"117907","1",95.3,46.5,204,2464,3,6.12
"117908","1",95.3,46.7,201,2486,3,6.08
"117909","1",95.2,46.3,210,2436,3,6.17
"117910","1",83.5,43.3,234,1899,1,5.99
"117911","1",83.1,42.6,237,1878,1,6.06
"117912","1",93.4,49,209,2400,3,6.12
"117913","1",94.2,46.8,202,2391,3,6.05
"117914","1",94.8,43.6,206,2252,3,6.06
"117915","1",95.4,45.6,213,2344,3,6.17
"117916","1",95.8,47.7,199,2412,3,6.27
"117917","1",93.7,44.5,212,2366,3,6.11
"117918","1",83.2,41.1,241,1781,1,5.99
"117919","1",75.7,52.1,24,2221,2,6.12
"117920","1",78.9,54.1,24,2354,2,6.2
"117921","1",94.8,46,205,2293,3,6.07
"117922","1",94.8,44.6,201,2264,3,6.07
"117923","1",92.8,45.3,205,2266,3,6.15
"117924","1",92.6,45.1,204,2334,3,6.03
"117925","1",93.7,49.9,200,2426,3,6.11
"117926","1",76.4,47.5,31,2372,2,6.12
"117927","1",79.6,39.3,41,2388,7,5.88
"117928","1",94.8,45.6,209,2466,3,6.06
"117929","1",79.7,40.8,42,2443,7,5.83
"117930","1",94.3,45.5,211,2429,3,6.03
"117931","1",94.4,48.5,203,2467,3,6.17
"117932","1",93.6,46.5,210,2283,3,6.06
"117933","1",94.3,47.5,210,2352,3,6.08
"117934","1",94.2,45,212,2304,3,5.96
"117935","1",80,40.7,45,2364,7,5.85
"117936","1",93.2,46.1,204,2426,3,6.03
"117937","1",93.9,46.2,205,2399,3,6.1
"117938","1",73.6,49.4,39,2198,2,6.06
"117939","1",76,46.2,34,2151,2,6.01
"117940","1",94.1,45.2,209,2380,3,6.02
"117941","1",95.4,46.7,204,2188,3,6.16
"117942","1",94.1,43.6,214,2380,3,6
"117943","1",93.8,42.7,212,2299,3,5.98
"117944","1",83,36.7,246,1905,1,5.83
"117945","1",94,47.4,208,2368,3,6.11
"117946","1",94.7,45.1,210,2352,3,6.1
"117947","1",93.7,46.8,204,2441,3,6.18
"117948","1",92,44.8,213,2298,3,6.06
"117949","1",93,47.8,206,2361,3,6.11
"117950","1",76.8,48.6,33,2305,2,6.17
"117951","1",94.6,42.9,213,2385,3,5.99
"117952","1",81.2,41.5,45,2394,7,5.89
"117953","1",96.1,50.3,206,2333,3,6.21
"117954","1",95.4,48,207,2394,3,6.12
"117955","1",92.8,40.4,212,2345,3,5.88
"117956","1",91.6,49.3,205,2349,3,5.88
"117957","1",92.7,45.1,205,2384,3,5.88
"117958","1",92.4,46.3,204,2393,3,5.94
"117959","1",91.2,46.2,202,2364,3,5.86
"117960","1",74.6,46.7,31,2188,2,5.88
"117961","1",92.5,42.4,206,2463,3,5.87
"117962","1",81.4,37.5,241,1826,1,5.61
"117963","1",91.2,45.3,206,2292,3,5.88
"117964","1",82.5,38.1,243,1848,1,5.65
"117965","1",74.8,47.3,32,2199,2,5.91
"117966","1",90.8,46.1,208,2221,3,5.91
"117967","1",91.3,47.3,204,2307,3,5.92
"117968","1",91.2,47.5,207,2232,3,5.92
"117969","1",74.2,51.1,30,2200,2,5.93
"117970","1",73.2,51.5,27,2219,2,5.98
"117971","1",73.5,49,31,2215,2,5.91
"117972","1",81.3,38.6,239,1894,1,5.68
"117973","1",93.6,45.6,209,2412,3,6
"117974","1",82.4,38.1,231,1960,1,5.71
"117975","1",74.9,47.9,23,2295,2,5.88
"117976","1",92.6,45.6,208,2335,3,5.86
"117977","1",91.9,45.4,204,2302,3,5.88
"117978","1",74.4,47.7,32,2112,2,5.86
"117979","1",93.6,46.1,201,2439,3,5.83
"117980","1",82.9,41.3,238,1834,1,5.75
"117981","1",74.3,48.1,35,2255,2,5.86
"117982","1",92.9,47,204,2327,3,5.87
"117983","1",92.3,46.2,207,2329,3,5.93
"117984","1",82.4,40.7,239,1846,1,5.71
"117985","1",92.5,47.1,206,2298,3,5.9
"117986","1",78.6,43.1,50,2258,7,5.8
"117987","1",92.8,50.5,202,2300,3,5.97
"117988","1",79.7,44.1,39,2499,7,5.73
"117989","1",93.9,45.3,206,2492,3,5.94
"117990","1",80.8,37.6,245,1701,1,5.64
"117991","1",82.3,36.3,241,1935,1,5.58
"117992","1",81.3,37.6,241,1907,1,5.62
"117993","1",75.8,46.4,30,2108,2,5.89
"117994","1",92,45.3,208,2478,3,5.91
"117995","1",91.7,43.9,206,2300,3,5.84
"117996","1",91.4,47.2,214,2325,3,5.83
"117997","1",81.8,38.7,240,1912,1,5.69
"117998","1",91.7,47.8,199,2304,3,5.93
"117999","1",91,47.1,197,2288,3,5.95
"118000","1",91.2,46.8,204,2284,3,5.89
"118001","1",92.5,47.3,202,2382,3,5.89
"118002","1",92.7,42.7,209,2341,3,5.86
"118003","1",91.6,45.7,206,2346,3,5.86
"118004","1",74.4,50.1,29,2281,2,5.88
"118005","1",75.4,50,25,2211,2,5.93
"118006","1",79.6,43.6,35,2394,7,5.67
"118007","1",93.5,45.5,209,2330,3,5.81
"118008","1",76,49.2,34,2183,2,5.98
"118009","1",93.8,43.7,213,2308,3,5.84
"118010","1",92.5,42.2,206,2423,3,5.81
"118011","1",72.7,49.9,27,2057,2,5.87
"118012","1",73.7,48.6,31,2215,2,5.91
"118013","1",91.4,47.6,197,2492,3,5.9
"118014","1",83.6,41.1,235,1890,1,5.73
"118015","1",93.1,45.8,210,2387,3,5.93
"118016","1",92.8,41.2,212,2478,3,5.8
"118017","1",74.8,48.1,28,2189,2,5.94
"118018","1",74.1,49.3,29,2276,2,5.92
"118019","1",91.5,43.5,205,2341,3,5.84
"118020","1",95.4,46.4,203,2510,3,5.98
"118021","1",95.4,46.4,203,2510,3,5.98
"118022","1",80.4,45.7,38,2394,7,5.82
"118023","1",80.9,46.2,35,2372,7,5.86
"118024","1",80,45.3,38,2409,7,5.9
"118025","1",95.2,45.6,207,2553,3,5.88
"118026","1",79.8,44.4,33,2391,7,5.86
"118027","1",94.3,47.5,209,2348,3,5.98
"118028","1",95.3,45.9,206,2410,3,6.08
"118029","1",92.8,48.4,205,2341,3,6.03
"118030","1",80,42.8,35,2349,7,5.92
"118031","1",82.8,42.2,237,1855,1,5.89
"118032","1",74.2,50.9,29,2275,2,6.07
"118033","1",93.5,44.6,202,2365,3,5.98
"118034","1",94.4,43.3,205,2392,3,5.96
"118035","1",79.3,39,44,2354,7,5.71
"118036","1",92.7,44.7,202,2408,3,5.96
"118037","1",76.9,51.3,28,2180,2,5.94
"118038","1",93.1,43.4,205,2225,3,5.89
"118039","1",94.1,49,205,2276,3,6.06
"118040","1",92.7,47.4,199,2286,3,6.04
"118041","1",94.2,44.9,205,2273,3,5.94
"118042","1",93.9,47.3,199,2269,3,6.04
"118043","1",93.8,45.7,201,2342,3,5.99
"118044","1",80.7,45.9,35,2387,7,5.82
"118045","1",95.1,43,211,2357,3,5.88
"118046","1",93.8,43.2,211,2303,3,5.93
"118047","1",80.5,42.4,37,2293,7,5.81
"118048","1",94.7,42.2,214,2279,3,5.91
"118049","1",80.8,47.8,36,2294,7,5.84
"118050","1",79.1,43.4,39,2177,7,5.83
"118051","1",92.4,45.8,200,2236,3,6.02
"118052","1",94.2,44.5,206,2277,3,5.84
"118053","1",79.9,42.8,44,2291,7,5.93
"118054","1",94.4,50.3,199,2243,3,6.1
"118055","1",92.9,49.7,198,2238,3,6.13
"118056","1",92.5,49.7,201,2220,3,6.13
"118057","1",92.4,48.8,200,2288,3,6.02
"118058","1",82,39.8,238,1848,1,5.87
"118059","1",76.1,50.6,30,2171,2,6.1
"118060","1",93.7,47.4,206,2349,3,6.08
"118061","1",92.2,44.8,202,2337,3,5.93
"118062","1",93,45.8,204,2444,3,5.99
"118063","1",93,45.8,204,2444,3,5.99
"118064","1",93.2,46.2,205,2322,3,6.07
"118065","1",92.1,45,205,2339,3,5.95
"118066","1",94.6,46.8,210,2440,3,5.98
"118067","1",95.3,44.3,206,2396,3,5.93
"118068","1",94.3,45.6,201,2459,3,6.07
"118069","1",93.1,46.4,206,2326,3,5.97
"118070","1",92.8,46.8,204,2372,3,6.01
"118071","1",92.5,48.9,203,2302,3,6.08
"118072","1",92.4,43.5,214,2434,3,6
"118073","1",75.1,49,31,2316,2,6.12
"118074","1",74.6,50,38,2295,2,6.07
"118075","1",75.5,49.5,35,2194,2,6.11
"118076","1",95,48.8,203,2439,3,6.22
"118077","1",95.5,45.7,206,2399,3,6.11
"118078","1",94.2,45.7,209,2361,3,6.05
"118079","1",79.6,43.7,52,2341,7,5.93
"118080","1",93.3,48.7,203,2283,3,6.2
"118081","1",93.4,47.9,205,2343,3,6.13
"118082","1",92.4,46.5,210,2239,3,6.11
"118083","1",91.4,44.5,209,2337,3,6.04
"118084","1",91.1,44.1,213,2402,3,6.02
"118085","1",92.9,52.3,202,2368,3,6.16
"118086","1",92.5,47.3,203,2318,3,6.1
"118087","1",92.7,43.5,209,2319,3,5.93
"118088","1",79.1,44,42,2347,7,5.89
"118089","1",92.9,49.6,199,2398,3,6.14
"118090","1",79.5,43,50,2454,7,5.96
"118091","1",79.5,44.6,43,2417,7,5.96
"118092","1",77.1,48.4,30,2312,2,6.07
"118093","1",92.4,44.5,207,2324,3,6.17
"118094","1",75.1,47.7,37,2240,2,6.02
"118095","1",90.8,47.3,206,2349,3,6.09
"118096","1",92.5,45.1,205,2351,3,6.05
"118097","1",92.6,48.3,206,2363,3,6.09
"118098","1",78.8,41.9,52,2328,7,5.95
"118099","1",78.8,45.4,50,2339,7,5.93
"118100","1",74.1,49.7,33,2293,2,6.06
"118101","1",79.3,45.1,44,2340,7,5.96
"118102","1",78.3,45.3,48,2379,7,5.93
"118103","1",93.1,46.4,208,2404,3,6.07
"118104","1",80,43.2,45,2403,7,5.97
"118105","1",93.3,46.7,201,2286,3,6.05
"118106","1",93.4,45.7,209,2173,3,6.07
"118107","1",93.7,45.1,206,2259,3,6.12
"118108","1",92.6,44,209,2235,3,6
"118109","1",94.2,45.6,208,2302,3,6.06
"118110","1",92.4,48.2,208,2201,3,6.06
"118111","1",80,45.2,42,2379,7,6.04
"118112","1",94.4,46,212,2378,3,6.09
"118113","1",79.8,44.4,47,2468,7,5.99
"118114","1",93.3,47.4,203,2310,3,6.05
"118115","1",93.6,44.7,207,2340,3,5.97
"118116","1",92.6,45.7,204,2317,3,6
"118117","1",92.4,50.6,201,2361,3,6.08
"118118","1",81.4,37.8,242,1929,1,5.89
"118119","1",92.9,42.9,208,2349,3,6.01
"118120","1",93.6,44.6,211,2281,3,6.01
"118121","1",93.9,47.1,207,2322,3,6.11
"118122","1",93.8,48.3,208,2311,3,6.13
"118123","1",93.2,45.4,213,2344,3,5.99
"118124","1",76.2,50.4,28,2102,2,6.08
"118125","1",76.7,49.5,41,2414,2,6.04
"118126","1",74.2,50.6,32,2136,2,6.08
"118127","1",92.4,49,206,2239,3,6.09
"118128","1",84.3,42,235,1927,1,5.9
"118129","1",95.8,48.9,199,2442,3,6.15
"118130","1",95,47,202,2442,3,6.08
"118131","1",94,44.3,208,2461,3,6.04
"118132","1",94.7,43.1,210,2491,3,5.94
"118133","1",80.4,44.1,45,2530,7,5.97
"118134","1",94.1,44.5,205,2519,3,6
"118135","1",79.6,44.8,48,2395,7,5.92
"118136","1",79.4,44.5,51,2457,7,5.94
"118137","1",81.1,46.9,33,2483,7,5.96
"118138","1",94.3,43.9,215,2418,3,6
"118139","1",93.6,43.4,211,2360,3,5.97
"118140","1",93.9,41.3,209,2366,3,5.93
"118141","1",92.8,47.9,206,2323,3,6.05
"118142","1",92.5,44.8,209,2331,3,6.01
"118143","1",80.9,43.9,41,2559,7,5.98
"118144","1",79.7,43.4,40,2523,7,5.93
"118145","1",79.4,42.2,44,2428,7,5.91
"118146","1",80.1,41.7,43,2411,7,5.9
"118147","1",80.6,42.4,43,2544,7,5.94
"118148","1",84,39.3,237,2010,1,5.79
"118149","1",84.1,42,238,2000,1,5.9
"118150","1",75.4,49.1,29,2287,2,6.02
"118151","1",94.6,45.2,210,2495,3,6.02
"118152","1",94.2,45.8,212,2505,3,5.96
"118153","1",91.4,48.7,207,2309,3,5.96
"118154","1",79.2,44.7,42,2296,7,5.99
"118155","1",95.3,53.1,202,2330,3,6.19
"118156","1",94,48.7,201,2362,3,6.14
"118157","1",95.2,46.2,208,2421,3,6.05
"118158","1",93.8,48.2,203,2315,3,6.11
"118159","1",76,50.8,35,2164,2,6.08
"118160","1",75.2,50.6,38,2194,2,6.05
"118161","1",81.5,46.9,43,2499,7,6.02
"118162","1",93.4,49.5,202,2441,3,6.07
"118163","1",76.5,50.5,31,2244,2,6.01
"118164","1",94.3,50.6,207,2436,3,6.21
"118165","1",79.7,47.3,43,2399,7,5.97
"118166","1",80.3,42.8,47,2344,7,5.93
"118167","1",93.2,48.8,202,2378,3,6.11
"118168","1",92.6,47.9,204,2362,3,6.16
"118169","1",92.2,48.2,207,2427,3,6.08
"118170","1",92.7,44.1,210,2471,3,5.96
"118171","1",92.8,46.5,204,2354,3,6.06
"118172","1",83.7,39.6,237,1945,1,5.82
"118173","1",91.3,47.2,205,2303,3,6.04
"118174","1",93.3,49.7,208,2328,3,6.02
"118175","1",83.2,38.4,240,1979,1,5.89
"118176","1",79,45.1,44,2365,7,5.88
"118177","1",80.6,42.5,43,2370,7,5.9
"118178","1",91.9,46.2,206,2291,3,6.09
"118179","1",92.2,47.5,204,2293,3,6.09
"118180","1",93.1,48.6,203,2352,3,6.12
"118181","1",92.4,44.3,217,2278,3,5.93
"118182","1",80.1,47.2,36,2430,7,5.93
"118183","1",79.8,45.6,48,2337,7,5.95
"118184","1",93.7,48.8,202,2391,3,6
"118185","1",93.8,44.7,210,2283,3,5.97
"118186","1",94,47.8,207,2320,3,6.09
"118187","1",93.4,46.7,209,2335,3,6.08
"118188","1",93.9,49.6,204,2401,3,6.1
"118189","1",80.4,43.8,43,2355,7,5.86
"118190","1",93.4,45.8,204,2361,3,6.03
"118191","1",92,45.5,203,2463,3,6.05
"118192","1",92.4,43.7,208,2449,3,5.99
"118193","1",92.9,43.4,210,2404,3,5.93
"118194","1",75.1,50.4,29,2417,2,6.04
"118195","1",91.6,45.3,207,2378,3,5.97
"118196","1",92.6,43.5,212,2432,3,5.93
"118197","1",92.6,44.1,205,2481,3,5.91
"118198","1",79.9,45.3,36,2416,7,5.92
"118199","1",93,45.6,208,2346,3,5.98
"118200","1",93.4,50.1,202,2340,3,6.03
"118201","1",93.9,48.7,200,2394,3,6.07
"118202","1",93.6,48.7,213,2263,3,6.09
"118203","1",79.4,44.7,47,2160,7,5.99
"118204","1",80.7,43.7,43,2273,7,5.9
"118205","1",94.3,45.7,206,2301,3,5.99
"118206","1",94.4,47.4,207,2299,3,6.06
"118207","1",93.5,46.2,206,2321,3,6.06
"118208","1",93.9,47.2,208,2342,3,6.06
"118209","1",94,43.8,210,2390,3,5.93
"118210","1",93.2,43.4,205,2330,3,6.01
"118211","1",76.6,51,32,2025,2,6.09
"118212","1",94.9,46.3,206,2234,3,6.11
"118213","1",84,41.3,240,1792,1,5.89
"118214","1",92.7,44.3,204,2244,3,5.98
"118215","1",92.8,45.9,207,2270,3,5.9
"118216","1",78.8,45.7,51,2327,7,5.94
"118217","1",95,53.5,199,2309,3,6.22
"118218","1",93.8,49.9,204,2294,3,6.13
"118219","1",94.8,51.1,201,2357,3,6.23
"118220","1",83.4,42.2,239,1932,1,5.9
"118221","1",75.8,51,23,2242,2,6.06
"118222","1",79.1,44.8,45,2365,7,5.97
"118223","1",93.4,50.7,203,2271,3,6.1
"118224","1",79.2,42.1,45,2287,7,5.99
"118225","1",93.8,50.5,204,2304,3,6.18
"118226","1",92.5,49,210,2175,3,6.08
"118227","1",94.4,51.5,196,2374,3,6.19
"118228","1",95.1,54.5,186,2283,3,6.24
"118229","1",94.2,50.1,192,2314,3,6.18
"118230","1",81.2,43.5,46,2185,7,5.94
"118231","1",80,42.7,47,2218,7,5.89
"118232","1",94.3,50.5,196,2312,3,6.12
"118233","1",94.4,49.9,195,2339,3,6.06
"118234","1",93.6,48.1,202,2301,3,6.01
"118235","1",79.9,42.9,47,2223,7,5.93
"118236","1",93.5,50.3,199,2266,3,6.11
"118237","1",92.1,47.3,200,2276,3,5.99
"118238","1",75,48.3,36,2231,2,5.93
"118239","1",74.7,50.3,31,2377,2,5.88
"118240","1",82.3,38.6,238,1846,1,5.72
"118241","1",92.8,46.3,206,2421,3,5.91
"118242","1",75.4,49.2,30,2310,2,5.92
"118243","1",73.2,47.4,34,2190,2,5.92
"118244","1",92.9,48.4,204,2421,3,5.97
"118245","1",78.1,41.2,44,2354,7,5.75
"118246","1",91.7,48.6,203,2330,3,5.93
"118247","1",91.1,47.2,208,2351,3,5.96
"118248","1",92.2,44.2,206,2351,3,5.8
"118249","1",75.3,51.2,21,2249,2,5.88
"118250","1",92.7,44.5,197,2338,3,5.82
"118251","1",90.7,45.3,205,2270,3,5.85
"118252","1",81.2,40.4,240,1938,1,5.72
"118253","1",72.7,52.7,27,2166,2,5.93
"118254","1",93.1,49.9,204,2420,3,5.93
"118255","1",73.6,50.7,33,2194,2,5.88
"118256","1",82.8,41.3,236,1916,1,5.68
"118257","1",92.3,44.9,204,2416,3,5.94
"118258","1",77.3,46,43,2410,7,5.75
"118259","1",92.6,47.5,205,2352,3,5.9
"118260","1",73.9,51.2,32,2235,2,5.91
"118261","1",91,45.3,205,2328,3,5.97
"118262","1",72.2,49,38,2174,2,5.9
"118263","1",75.7,50,25,2333,2,5.83
"118264","1",91.3,44.4,204,2413,3,5.88
"118265","1",81.7,40.8,230,2041,1,5.81
"118266","1",92.5,46.8,207,2366,3,5.84
"118267","1",83.2,40.6,240,1995,1,5.66
"118268","1",92.2,47.8,198,2228,3,5.9
"118269","1",92,47.4,199,2237,3,5.9
"118270","1",78.9,43.3,49,2425,7,5.82
"118271","1",78.8,44.6,39,2384,7,5.83
"118272","1",92.8,46.9,202,2398,3,5.87
"118273","1",92.9,51.8,197,2356,3,5.98
"118274","1",92.2,47.5,202,2239,3,5.91
"118275","1",93.2,43.7,208,2324,3,5.82
"118276","1",92.2,45.9,204,2407,3,5.81
"118277","1",77.3,44.4,46,2385,7,5.83
"118278","1",91.8,43.9,204,2271,3,5.88
"118279","1",74.6,52,28,2093,2,6.05
"118280","1",73.6,52,28,2219,2,5.95
"118281","1",90.7,45.3,208,2315,3,5.9
"118282","1",91.9,50.5,200,2364,3,5.99
"118283","1",92.7,45.9,204,2408,3,5.87
"118284","1",77.3,44.1,45,2389,7,5.85
"118285","1",93.7,47.8,200,2353,3,5.97
"118286","1",75.9,49.6,31,2410,2,5.9
"118287","1",92.8,49.2,199,2389,3,5.98
"118288","1",92.8,48.9,199,2371,3,6.02
"118289","1",74,50.4,29,2216,2,5.96
"118290","1",92.7,49.2,197,2406,3,5.95
"118291","1",92,46.4,195,2374,3,5.96
"118292","1",91.6,47.3,205,2318,3,5.95
"118293","1",92.5,49.8,199,2417,3,5.96
"118294","1",92.5,49.2,200,2276,3,5.94
"118295","1",92.6,48.9,204,2314,3,6.02
"118296","1",77.9,41.9,43,2403,7,5.81
"118297","1",92.9,50.9,202,2263,3,6.03
"118298","1",92.8,47.4,197,2342,3,5.92
"118299","1",92.3,47.2,202,2290,3,5.9
"118300","1",77.8,43.4,37,2373,7,5.83
"118301","1",92.2,45.6,206,2298,3,5.92
"118302","1",75.8,48.2,32,2274,2,5.93
"118303","1",75.1,49.5,28,2236,2,5.9
"118304","1",91.8,43.6,210,2198,3,5.81
"118305","1",90.9,44.8,208,2249,3,5.8
"118306","1",91.8,47,205,2177,3,5.89
"118307","1",93.3,31.2,139,2240,3,5.28
"118308","1",91.9,37.7,141,2238,3,5.35
"118309","1",85.5,29.7,111,1589,1,5.32
"118310","1",91.8,36.3,144,2233,3,5.38
"118311","1",93.1,32.4,133,2239,3,5.25
"118312","1",78.9,33.8,290,2552,7,5.26
"118313","1",92.4,34.7,137,2231,3,5.33
"118314","1",77.8,34,292,2473,7,5.28
"118315","1",78.2,31.4,291,2408,7,5.31
"118316","1",79.1,32.2,284,2410,7,5.37
"118317","1",91.5,35.1,136,2182,3,5.46
"118318","1",82.3,26.1,110,1382,1,5.27
"118319","1",75.6,31.7,281,2439,7,5.41
"118320","1",93.7,32.8,135,2394,3,5.33
"118321","1",95,32.6,138,2324,3,5.28
"118322","1",94.3,34.3,138,2354,3,5.32
"118323","1",93.4,33.5,137,2315,3,5.33
"118324","1",93.9,33.4,134,2314,3,5.32
"118325","1",94.1,35.7,136,2294,3,5.41
"118326","1",94.2,35.7,136,2362,3,5.38
"118327","1",93.5,35,141,2214,3,5.41
"118328","1",93.4,33.8,145,2264,3,5.32
"118329","1",77.5,33.7,287,2428,7,5.41
"118330","1",95.7,33.1,137,2204,3,5.23
"118331","1",94.6,33.5,134,2279,3,5.18
"118332","1",94.9,33.8,135,2152,3,5.17
"118333","1",87.9,29.5,116,1687,1,5.13
"118334","1",95.7,34.6,140,2173,3,5.35
"118335","1",87.4,31.6,111,1599,1,5.17
"118336","1",95.5,34.6,129,2185,3,5.23
"118337","1",95.4,33.9,144,2101,3,5.25
"118338","1",95.6,35.1,133,2152,3,5.23
"118339","1",87.3,31.5,115,1607,1,5.21
"118340","1",95.3,36.4,138,2261,3,5.3
"118341","1",81.4,33.6,297,2596,7,5.14
"118342","1",94.4,37.3,146,2100,3,5.36
"118343","1",94.7,35.5,139,2260,3,5.26
"118344","1",94.9,35.1,138,2140,3,5.36
"118345","1",94.4,35.3,140,2192,3,5.46
"118346","1",94,33.6,134,2072,3,5.42
"118347","1",93.5,33.1,131,2094,3,5.41
"118348","1",95.7,33.5,140,2379,3,5.25
"118349","1",96.2,36,137,2297,3,5.29
"118350","1",87,31.9,108,1646,1,5.16
"118351","1",96,34.8,140,2212,3,5.37
"118352","1",94.7,38.5,139,2315,3,5.29
"118353","1",95.6,33.5,143,2256,3,5.28
"118354","1",94.8,37.7,151,2281,3,5.39
"118355","1",94.2,33.6,136,2220,3,5.28
"118356","1",95.4,34.3,143,2328,3,5.35
"118357","1",95.5,35.5,141,2352,3,5.39
"118358","1",95,36.7,147,2396,3,5.39
"118359","1",80,32.8,294,2536,7,5.11
"118360","1",94.5,35.8,143,2404,3,5.33
"118361","1",96.4,34.8,139,2406,3,5.35
"118362","1",86.9,29.3,111,1677,1,5.04
"118363","1",95,34.2,142,2405,3,5.27
"118364","1",93.4,33.4,135,2340,3,5.38
"118365","1",93.8,35.6,140,2240,3,5.23
"118366","1",78.9,33.8,293,2630,7,5.22
"118367","1",79.4,33.2,287,2590,7,5.16
"118368","1",94.5,36.9,138,2354,3,5.29
"118369","1",93.8,33.8,134,2220,3,5.25
"118370","1",87,30.7,111,1519,1,5.15
"118371","1",94.1,32.5,143,2218,3,5.32
"118372","1",93.3,33.6,146,2305,3,5.25
